"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1563728";"";"None";"578.00";"0";"3.59";"SID51085168";"CCC1Nc2ncnc(N3CCN(c4ccccn4)CC3)c2N(Cc2ccc(Cl)cc2)C1=O.O=C(O)C(F)(F)F";"IC50";"'='";"3160.0";"nM";"5.50";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1737963";"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"3.16"
"CHEMBL1398317";"";"None";"227.26";"0";"2.95";"SID56462847";"COc1cccc(NC(=O)c2ccccc2)c1";"IC50";"'='";"13700.0";"nM";"4.86";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1737963";"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"13.7"
"CHEMBL3191011";"";"None";"450.46";"1";"2.38";"SID24801055";"O=[N+]([O-])c1cccc(/C=N/Nc2nc(NCc3ccccc3)nc(N3CCOCC3)n2)c1O";"IC50";"'='";"24300.0";"nM";"4.61";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1737963";"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"24.3"
"CHEMBL1703295";"";"None";"308.29";"0";"2.37";"SID56322652";"COc1c(OC(C)=O)c(=O)n2c3ccccc3c3ccnc1c32";"IC50";"'='";"1580.0";"nM";"5.80";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1737963";"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"1.58"
"CHEMBL1525362";"";"None";"265.36";"0";"4.32";"SID49641572";"c1ccc(C2Nc3ccccc3C3OCCCC23)cc1";"IC50";"'='";"7360.0";"nM";"5.13";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1737963";"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"7.36"
"CHEMBL5989619";"";"None";"468.51";"0";"2.86";"BDBM585290";"CC(C)c1cc(F)cc(-c2ccnc(C#N)c2)c1CC(=O)NS(=O)(=O)c1cnn(C2CC2)n1";"IC50";"'>'";"1000.0";"nM";"";"";"1231405";"UO_0000065";"";"";"";"";"0";"CHEMBL5738786";"THP-1 Cells Pyroptosis Assay: 1. Seed THP-1 cells (25,000 cells/well) containing 1.0 μg/ml LPS in 40 μl of RPMI medium (without FBS) in 96-well, black walled, clear bottom cell culture plates coated with poly-D-lysine (VWR #734-0317)2. Add 5p compound (8 points half-log dilution, with 100M top dose) or vehicle (DMSO 0.1% FAC) to the appropriate wells3. Incubate for 3 hrs at 37° C., 5% CO24. Add 5 μl nigericin (Sigma #N7143) (FAC 5 μM) to all wells5. Incubate for 1 hr at 37° C., 5% CO26. At the end of the incubation period, spin plates at 300×g for 3 mins and remove supernatant7. Then add 50 μl of resazurin (Sigma #R7017) (FAC 100 μM resazurin in RPMI medium without FBS) and incubate plates for a further 1-2 hrs at 37° C. and 5% CO28. Plates were read in an Envision reader at Ex 560 nm and Em 590 nm9. IC50 data is fitted to a non-linear regression equation (log inhibitor vs response-variable slope 4-parameters).";"B";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729485";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"1000.0"
"CHEMBL5858458";"";"None";"469.61";"0";"2.92";"BDBM585312";"CCC1(c2cc(S(=O)(=O)NC(=O)Cc3c4c(cc5c3CCC5)CCC4)nn2C2CC2)COC1";"IC50";"'='";"5000.0";"nM";"5.30";"";"1231412";"UO_0000065";"11.29";"0.22";"2.38";"5.87";"0";"CHEMBL5738786";"THP-1 Cells Pyroptosis Assay: 1. Seed THP-1 cells (25,000 cells/well) containing 1.0 μg/ml LPS in 40 μl of RPMI medium (without FBS) in 96-well, black walled, clear bottom cell culture plates coated with poly-D-lysine (VWR #734-0317)2. Add 5p compound (8 points half-log dilution, with 100M top dose) or vehicle (DMSO 0.1% FAC) to the appropriate wells3. Incubate for 3 hrs at 37° C., 5% CO24. Add 5 μl nigericin (Sigma #N7143) (FAC 5 μM) to all wells5. Incubate for 1 hr at 37° C., 5% CO26. At the end of the incubation period, spin plates at 300×g for 3 mins and remove supernatant7. Then add 50 μl of resazurin (Sigma #R7017) (FAC 100 μM resazurin in RPMI medium without FBS) and incubate plates for a further 1-2 hrs at 37° C. and 5% CO28. Plates were read in an Envision reader at Ex 560 nm and Em 590 nm9. IC50 data is fitted to a non-linear regression equation (log inhibitor vs response-variable slope 4-parameters).";"B";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729485";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"5000.0"
"CHEMBL5182012";"";"None";"321.38";"0";"2.45";"6";"Cc1c[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c1=O";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"";"";"40.0"
"CHEMBL5193439";"";"None";"422.49";"0";"3.60";"26";"N#Cc1ccccc1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1";"IC50";"";"";"";"";"";"Nd(Insoluble)";"";"";"";"";"";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"";"";""
"CHEMBL5200838";"";"None";"398.47";"0";"3.12";"31;NDT-30347";"O=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"16.53";"0.30";"3.47";"7.49";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";"";"0.26"
"CHEMBL1336269";"";"None";"251.28";"0";"2.69";"SID47200064";"COc1ccc(NC(=O)C#Cc2ccccc2)cc1";"IC50";"'='";"1440.0";"nM";"5.84";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"1.44"
"CHEMBL1366588";"";"None";"528.07";"0";"3.35";"SID51090705";"Cl.O=C(CCS(=O)(=O)c1ccccc1)N(CCCN1CCOCC1)c1nc2c(F)cccc2s1";"IC50";"'='";"1050.0";"nM";"5.98";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"1.05"
"CHEMBL1329507";"";"None";"340.69";"0";"3.97";"SID17411940";"O=c1c2ccc(Cl)cc2nc(-c2cccc(C(F)(F)F)c2)n1O";"IC50";"'='";"2670.0";"nM";"5.57";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"2.67"
"CHEMBL1574982";"";"None";"271.71";"0";"3.86";"SID7973985";"N#Cc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1";"IC50";"'='";"2980.0";"nM";"5.53";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"2.98"
"CHEMBL602526";"";"None";"318.38";"0";"4.03";"SID49819226";"Cc1cccc(C(=O)ONC(=N)Cc2cccc3ccccc23)c1";"IC50";"'='";"1720.0";"nM";"5.76";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"1.72"
"CHEMBL1571123";"";"None";"401.88";"0";"3.66";"SID49721830";"Cc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1";"IC50";"'='";"1670.0";"nM";"5.78";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"1.67"
"CHEMBL1707377";"";"None";"329.38";"0";"1.82";"SID51085738";"O=C(NCCCc1ccccc1)c1c(O)nc2sccn2c1=O";"IC50";"'='";"2420.0";"nM";"5.62";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"2.42"
"CHEMBL403183";"";"None";"207.25";"0";"1.81";"BAY; BAY 11-7082";"Cc1ccc(S(=O)(=O)/C=C/C#N)cc1";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL4015426";"Inhibition of recombinant human NLRP3 ATPase assessed as hydrolysis of ATP at 100 uM preincubated for 15 mins followed by addition of ATP measured after 40 mins by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";""
"CHEMBL4094941";"";"None";"198.65";"0";"2.60";"14";"CC(Cc1ccccc1Cl)C(=O)O";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4015427";"Inhibition of recombinant human NLRP3 ATPase assessed as hydrolysis of ATP at 50 uM preincubated for 15 mins followed by addition of ATP measured after 40 mins by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";""
"CHEMBL4083347";"";"None";"252.70";"0";"2.90";"10";"CCOC(=O)C1=CCOC1c1ccccc1Cl";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL4015428";"Inhibition of NLRP3 in PMA-differentiated and LPS-primed human THP1 cells assessed as decrease in ATP-induced pyroptosis measured as LDH activity at 10 uM preincubated for 1 hr followed by ATP addition measured after 1 hr by colorimetric assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";""
"CHEMBL4105117";"";"None";"224.69";"0";"3.00";"11";"C=C(Cc1ccccc1Cl)C(=O)OCC";"Inhibition";"";"";"%";"";"";"Dose-dependent effect";"UO_0000187";"";"";"";"";"0";"CHEMBL4015486";"Inhibition of recombinant human NLRP3 ATPase assessed as hydrolysis of ATP preincubated for 15 mins followed by addition of ATP measured after 40 mins by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";""
"CHEMBL4105117";"";"None";"224.69";"0";"3.00";"11";"C=C(Cc1ccccc1Cl)C(=O)OCC";"Inhibition";"'='";"33.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4015428";"Inhibition of NLRP3 in PMA-differentiated and LPS-primed human THP1 cells assessed as decrease in ATP-induced pyroptosis measured as LDH activity at 10 uM preincubated for 1 hr followed by ATP addition measured after 1 hr by colorimetric assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"33.6"
"CHEMBL4105117";"";"None";"224.69";"0";"3.00";"11";"C=C(Cc1ccccc1Cl)C(=O)OCC";"Inhibition";"'='";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4015450";"Irreversible inhibition of His-FLAG- tagged NLRP3-ATPase (unknown origin) at 100 uM preincubated for 55 mins followed by compound wash-out and ATP addition measured after 40 mins by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"40.0"
"CHEMBL5394747";"";"None";"348.28";"0";"4.04";"2";"O=C(O)c1ccc(-c2nc(Cc3cccc(C(F)(F)F)c3)no2)cc1";"Inhibition";"'='";"14.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5336498";"Inhibition of NLRP3-dependent pyroptosis in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/ATP-induced cell death at 10 uM pretreated for 4 hrs with LPS followed by incubation with compound for 1 hr and later treated with ATP for 1.5 hrs by LDH assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5335784";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"DOSE = 10.0 microM | TIME = 2.5 hr";"";"";"14.2"
"CHEMBL5407470";"";"None";"328.76";"0";"3.77";"3";"COC(=O)c1ccc(-c2noc(Cc3ccccc3Cl)n2)cc1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5336498";"Inhibition of NLRP3-dependent pyroptosis in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/ATP-induced cell death at 10 uM pretreated for 4 hrs with LPS followed by incubation with compound for 1 hr and later treated with ATP for 1.5 hrs by LDH assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5335784";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"DOSE = 10.0 microM | TIME = 2.5 hr";"";"";"10.0"
"CHEMBL5433167";"";"None";"296.71";"0";"1.64";"5; INF200";"CCOC(=O)Cn1nc(Cc2ccccc2Cl)oc1=O";"Inhibition";"'='";"66.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5336498";"Inhibition of NLRP3-dependent pyroptosis in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/ATP-induced cell death at 10 uM pretreated for 4 hrs with LPS followed by incubation with compound for 1 hr and later treated with ATP for 1.5 hrs by LDH assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5335784";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"DOSE = 10.0 microM | TIME = 2.5 hr";"INHIBITOR";"";"66.3"
"CHEMBL3191011";"";"None";"450.46";"1";"2.38";"SID24801055";"O=[N+]([O-])c1cccc(/C=N/Nc2nc(NCc3ccccc3)nc(N3CCOCC3)n2)c1O";"IC50";"'='";"6340.0";"nM";"5.20";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"6.34"
"CHEMBL453974";"";"None";"364.78";"0";"2.69";"SID24841464";"C[C@@H]1C[C@@H]2O[C@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1";"IC50";"'='";"5660.0";"nM";"5.25";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"5.66"
"CHEMBL1381195";"";"None";"328.80";"0";"4.44";"SID49670289";"Cl.Nc1ccc(Oc2cc(N)cc(Oc3ccccc3)c2)cc1";"IC50";"'='";"4580.0";"nM";"5.34";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"4.58"
"CHEMBL1451060";"";"None";"423.25";"0";"2.31";"SID49645365";"O=C(NNC(=S)NC(=O)c1ccc(Br)cc1)c1ccc([N+](=O)[O-])cc1";"IC50";"'>'";"100000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"100.0"
"CHEMBL1388722";"";"None";"317.68";"0";"3.73";"SID14728967";"O=c1cc(-c2ccccc2Cl)oc2ccc([N+](=O)[O-])c(O)c12";"IC50";"'='";"1890.0";"nM";"5.72";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1738451";"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"1.89"
"CHEMBL1711405";"";"None";"340.22";"0";"1.70";"SID49728486";"O=C(CN1CCCCC1)NNC(=O)c1cccc(Br)c1";"IC50";"'='";"23300.0";"nM";"4.63";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1737963";"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"23.3"
